prod_reg_id,date,value
pas_6,2017-05-01,16036000000.0
pas_7,2017-05-01,1611000000.0
pas_8,2017-05-01,672000000.0
pas_9,2017-05-01,6962000000.0
pas_10,2017-05-01,8404000000.0
pas_11,2017-05-01,25601000000.0
pas_12,2017-05-01,15147000000.0
pas_13,2017-05-01,328000000.0
pas_17,2017-05-01,1593000000.0
pas_14,2017-05-01,181000000.0
pas_15,2017-05-01,59050000000.0
pas_16,2017-05-01,44756000000.0
pas_0,2017-06-01,11338000000.0
pas_1,2017-06-01,4700000000.0
pas_2,2017-06-01,11960000000.0
pas_3,2017-06-01,28891000000.0
pas_4,2017-06-01,5202000000.0
pas_5,2017-06-01,447636000000.0
pas_6,2017-06-01,15020000000.0
pas_7,2017-06-01,1763000000.0
pas_8,2017-06-01,533000000.0
pas_9,2017-06-01,7077000000.0
pas_10,2017-06-01,4383000000.0
pas_11,2017-06-01,22609000000.0
pas_12,2017-06-01,15693000000.0
pas_13,2017-06-01,337000000.0
pas_17,2017-06-01,1334000000.0
pas_14,2017-06-01,192000000.0
pas_15,2017-06-01,62420000000.0
pas_16,2017-06-01,41460000000.0
pas_0,2017-07-01,11908000000.0
pas_1,2017-07-01,4554000000.0
pas_2,2017-07-01,12717000000.0
pas_3,2017-07-01,29095000000.0
pas_4,2017-07-01,5093000000.0
pas_5,2017-07-01,417903000000.0
pas_6,2017-07-01,16664000000.0
pas_7,2017-07-01,1613000000.0
pas_8,2017-07-01,577000000.0
pas_9,2017-07-01,6871000000.0
pas_10,2017-07-01,7423000000.0
pas_11,2017-07-01,23895000000.0
pas_12,2017-07-01,16265000000.0
pas_13,2017-07-01,353000000.0
pas_17,2017-07-01,1846000000.0
pas_14,2017-07-01,166000000.0
pas_15,2017-07-01,65191000000.0
pas_16,2017-07-01,47187000000.0
pas_0,2017-08-01,11130000000.0
pas_1,2017-08-01,5218000000.0
pas_2,2017-08-01,10300000000.0
pas_3,2017-08-01,16668000000.0
pas_4,2017-08-01,4476000000.0
pas_5,2017-08-01,416033000000.0
pas_6,2017-08-01,12918000000.0
pas_7,2017-08-01,1932000000.0
pas_8,2017-08-01,545000000.0
pas_9,2017-08-01,6826000000.0
pas_10,2017-08-01,4456000000.0
pas_11,2017-08-01,21273000000.0
pas_12,2017-08-01,14286000000.0
pas_13,2017-08-01,302000000.0
pas_17,2017-08-01,1427000000.0
pas_14,2017-08-01,178000000.0
pas_15,2017-08-01,56122000000.0
pas_16,2017-08-01,44639000000.0
pas_0,2017-09-01,11425000000.0
pas_1,2017-09-01,4890000000.0
pas_2,2017-09-01,10283000000.0
pas_3,2017-09-01,16551000000.0
pas_4,2017-09-01,4972000000.0
pas_5,2017-09-01,450591000000.0
pas_6,2017-09-01,13625000000.0
pas_7,2017-09-01,2007000000.0
pas_8,2017-09-01,490000000.0
pas_9,2017-09-01,6598000000.0
pas_10,2017-09-01,4809000000.0
pas_11,2017-09-01,24748000000.0
pas_12,2017-09-01,15397000000.0
pas_13,2017-09-01,295000000.0
pas_17,2017-09-01,1405000000.0
pas_14,2017-09-01,193000000.0
pas_15,2017-09-01,52916000000.0
pas_16,2017-09-01,47594000000.0
pas_0,2017-10-01,12366000000.0
pas_1,2017-10-01,5058000000.0
pas_2,2017-10-01,10300000000.0
pas_3,2017-10-01,15018000000.0
pas_4,2017-10-01,5243000000.0
pas_5,2017-10-01,405987000000.0
pas_6,2017-10-01,14231000000.0
pas_7,2017-10-01,2164000000.0
pas_8,2017-10-01,543000000.0
pas_9,2017-10-01,5914000000.0
pas_10,2017-10-01,4644000000.0
pas_11,2017-10-01,25374000000.0
pas_12,2017-10-01,15420000000.0
pas_13,2017-10-01,293000000.0
pas_17,2017-10-01,1674000000.0
pas_14,2017-10-01,277000000.0
pas_15,2017-10-01,59825000000.0
pas_16,2017-10-01,58480000000.0
pas_0,2017-11-01,11040000000.0
pas_1,2017-11-01,5464000000.0
pas_2,2017-11-01,9983000000.0
pas_3,2017-11-01,15007000000.0
pas_4,2017-11-01,5588000000.0
pas_5,2017-11-01,418069000000.0
pas_6,2017-11-01,14004000000.0
pas_7,2017-11-01,1894000000.0
pas_8,2017-11-01,493000000.0
pas_9,2017-11-01,5254000000.0
pas_10,2017-11-01,4696000000.0
pas_11,2017-11-01,27611000000.0
pas_12,2017-11-01,14212000000.0
pas_13,2017-11-01,400000000.0
pas_17,2017-11-01,1909000000.0
pas_14,2017-11-01,332000000.0
pas_15,2017-11-01,59474000000.0
pas_16,2017-11-01,59713000000.0
pas_0,2017-12-01,11509000000.0
pas_1,2017-12-01,5810000000.0
pas_2,2017-12-01,10844000000.0
pas_3,2017-12-01,23950000000.0
pas_4,2017-12-01,5429000000.0
pas_5,2017-12-01,416992000000.0
pas_6,2017-12-01,14199000000.0
pas_7,2017-12-01,2044000000.0
pas_8,2017-12-01,618000000.0
pas_9,2017-12-01,4891000000.0
pas_10,2017-12-01,5569000000.0
pas_11,2017-12-01,29144000000.0
pas_12,2017-12-01,14695000000.0
pas_13,2017-12-01,342000000.0
pas_17,2017-12-01,1880000000.0
pas_14,2017-12-01,338000000.0
pas_15,2017-12-01,61439000000.0
pas_16,2017-12-01,55350000000.0
pas_0,2018-01-01,13044000000.0
pas_1,2018-01-01,7338000000.0
pas_2,2018-01-01,11525000000.0
pas_3,2018-01-01,26781000000.0
pas_4,2018-01-01,5757000000.0
pas_5,2018-01-01,471645000000.0
pas_6,2018-01-01,16347000000.0
pas_7,2018-01-01,2142000000.0
pas_8,2018-01-01,591000000.0
pas_9,2018-01-01,5775000000.0
pas_10,2018-01-01,6525000000.0
pas_11,2018-01-01,32820000000.0
pas_12,2018-01-01,16565000000.0
pas_13,2018-01-01,594000000.0
pas_17,2018-01-01,2575000000.0
pas_14,2018-01-01,362000000.0
pas_15,2018-01-01,68284000000.0
pas_16,2018-01-01,60557000000.0
pas_0,2018-02-01,12264000000.0
pas_1,2018-02-01,6492000000.0
pas_2,2018-02-01,10858000000.0
pas_3,2018-02-01,27191000000.0
pas_4,2018-02-01,5367000000.0
pas_5,2018-02-01,445958000000.0
pas_6,2018-02-01,14176000000.0
pas_7,2018-02-01,2111000000.0
pas_8,2018-02-01,485000000.0
pas_9,2018-02-01,5514000000.0
pas_10,2018-02-01,5667000000.0
pas_11,2018-02-01,22578000000.0
pas_12,2018-02-01,13874000000.0
pas_13,2018-02-01,407000000.0
pas_17,2018-02-01,2232000000.0
pas_14,2018-02-01,252000000.0
pas_15,2018-02-01,75249000000.0
pas_16,2018-02-01,52216000000.0
pas_0,2018-03-01,11046000000.0
pas_1,2018-03-01,6120000000.0
pas_2,2018-03-01,10205000000.0
pas_3,2018-03-01,25780000000.0
pas_4,2018-03-01,5285000000.0
pas_5,2018-03-01,464564000000.0
pas_6,2018-03-01,13966000000.0
pas_7,2018-03-01,1510000000.0
pas_8,2018-03-01,372000000.0
pas_9,2018-03-01,5373000000.0
pas_10,2018-03-01,4356000000.0
pas_11,2018-03-01,20303000000.0
pas_12,2018-03-01,13891000000.0
pas_13,2018-03-01,447000000.0
pas_17,2018-03-01,1886000000.0
pas_14,2018-03-01,246000000.0
pas_15,2018-03-01,77459000000.0
pas_16,2018-03-01,51148000000.0
pas_0,2018-04-01,11463000000.0
pas_1,2018-04-01,6031000000.0
pas_2,2018-04-01,9286000000.0
pas_3,2018-04-01,26317000000.0
pas_4,2018-04-01,5102000000.0
pas_5,2018-04-01,487302000000.0
pas_6,2018-04-01,12262000000.0
pas_7,2018-04-01,1900000000.0
pas_8,2018-04-01,360000000.0
pas_9,2018-04-01,4906000000.0
pas_10,2018-04-01,5658000000.0
pas_11,2018-04-01,24133000000.0
pas_12,2018-04-01,14614000000.0
pas_13,2018-04-01,438000000.0
pas_17,2018-04-01,1840000000.0
pas_14,2018-04-01,217000000.0
pas_15,2018-04-01,73339000000.0
pas_16,2018-04-01,50678000000.0
pas_0,2018-05-01,11442000000.0
pas_1,2018-05-01,5828000000.0
pas_2,2018-05-01,9341000000.0
pas_3,2018-05-01,34874000000.0
pas_4,2018-05-01,6532000000.0
pas_5,2018-05-01,497188000000.0
pas_6,2018-05-01,11617000000.0
pas_7,2018-05-01,1900000000.0
pas_8,2018-05-01,428000000.0
pas_9,2018-05-01,4783000000.0
pas_10,2018-05-01,7529000000.0
pas_11,2018-05-01,26878000000.0
pas_12,2018-05-01,14842000000.0
pas_13,2018-05-01,459000000.0
pas_17,2018-05-01,1667000000.0
pas_14,2018-05-01,210000000.0
pas_15,2018-05-01,70019000000.0
pas_16,2018-05-01,50290000000.0
pas_0,2018-06-01,11617000000.0
pas_1,2018-06-01,5971000000.0
pas_2,2018-06-01,10028000000.0
pas_3,2018-06-01,26651000000.0
pas_4,2018-06-01,6018000000.0
pas_5,2018-06-01,503268000000.0
pas_6,2018-06-01,12417000000.0
pas_7,2018-06-01,1972000000.0
pas_8,2018-06-01,397000000.0
pas_9,2018-06-01,5202000000.0
pas_10,2018-06-01,6727000000.0
pas_11,2018-06-01,21259000000.0
pas_12,2018-06-01,13400000000.0
pas_13,2018-06-01,689000000.0
pas_17,2018-06-01,1451000000.0
pas_14,2018-06-01,140000000.0
pas_15,2018-06-01,70428000000.0
pas_16,2018-06-01,47597000000.0
pas_0,2018-07-01,10108000000.0
pas_1,2018-07-01,5809000000.0
pas_2,2018-07-01,10908000000.0
pas_3,2018-07-01,24673000000.0
pas_4,2018-07-01,5712000000.0
pas_5,2018-07-01,487991000000.0
pas_6,2018-07-01,13086000000.0
pas_7,2018-07-01,2466000000.0
pas_8,2018-07-01,378000000.0
pas_9,2018-07-01,4662000000.0
pas_10,2018-07-01,6575000000.0
pas_11,2018-07-01,29093000000.0
pas_12,2018-07-01,14461000000.0
pas_13,2018-07-01,609000000.0
pas_17,2018-07-01,1631000000.0
pas_14,2018-07-01,201000000.0
pas_15,2018-07-01,74360000000.0
pas_16,2018-07-01,49311000000.0
pas_0,2018-08-01,11501000000.0
pas_1,2018-08-01,5535000000.0
pas_2,2018-08-01,10499000000.0
pas_3,2018-08-01,19393000000.0
pas_4,2018-08-01,5334000000.0
pas_5,2018-08-01,491876000000.0
pas_6,2018-08-01,13125000000.0
pas_7,2018-08-01,2709000000.0
pas_8,2018-08-01,452000000.0
pas_9,2018-08-01,4949000000.0
pas_10,2018-08-01,6139000000.0
pas_11,2018-08-01,29900000000.0
pas_12,2018-08-01,13167000000.0
pas_13,2018-08-01,571000000.0
pas_17,2018-08-01,1369000000.0
pas_14,2018-08-01,435000000.0
pas_15,2018-08-01,72115000000.0
pas_16,2018-08-01,46201000000.0
pas_0,2018-09-01,18845000000.0
pas_1,2018-09-01,6345000000.0
pas_2,2018-09-01,10771000000.0
pas_3,2018-09-01,22690000000.0
pas_4,2018-09-01,5497000000.0
pas_5,2018-09-01,544234000000.0
pas_6,2018-09-01,13173000000.0
pas_7,2018-09-01,2439000000.0
pas_8,2018-09-01,453000000.0
pas_9,2018-09-01,5426000000.0
pas_10,2018-09-01,5268000000.0
pas_11,2018-09-01,38284000000.0
pas_12,2018-09-01,10922000000.0
pas_13,2018-09-01,512000000.0
pas_17,2018-09-01,1563000000.0
pas_14,2018-09-01,464000000.0
pas_15,2018-09-01,69221000000.0
pas_16,2018-09-01,50618000000.0
pas_0,2018-10-01,18579000000.0
pas_1,2018-10-01,6342000000.0
pas_2,2018-10-01,11128000000.0
pas_3,2018-10-01,21735000000.0
pas_4,2018-10-01,5721000000.0
pas_5,2018-10-01,497290000000.0
pas_6,2018-10-01,13139000000.0
pas_7,2018-10-01,1653000000.0
pas_8,2018-10-01,460000000.0
pas_9,2018-10-01,5307000000.0
pas_10,2018-10-01,5133000000.0
pas_11,2018-10-01,34658000000.0
pas_12,2018-10-01,12358000000.0
pas_13,2018-10-01,557000000.0
pas_17,2018-10-01,1805000000.0
pas_14,2018-10-01,757000000.0
pas_15,2018-10-01,68408000000.0
pas_16,2018-10-01,49384000000.0
pas_0,2018-11-01,18151000000.0
pas_1,2018-11-01,6705000000.0
pas_2,2018-11-01,10452000000.0
pas_3,2018-11-01,24582000000.0
pas_4,2018-11-01,5247000000.0
pas_5,2018-11-01,490169000000.0
pas_6,2018-11-01,13004000000.0
pas_7,,2326000000.0
pas_8,2018-11-01,407000000.0
pas_9,2018-11-01,5443000000.0
pas_10,2018-11-01,5457000000.0
pas_11,2018-11-01,24943000000.0
pas_12,2018-11-01,12853000000.0
pas_13,2018-11-01,419000000.0
pas_17,2018-11-01,1452000000.0
pas_14,2018-11-01,555000000.0
pas_15,2018-11-01,66338000000.0
pas_16,2018-11-01,47057000000.0
pas_0,2018-12-01,20615000000.0
pas_1,2018-12-01,7353000000.0
pas_2,2018-12-01,11956000000.0
pas_3,2018-12-01,24370000000.0
pas_4,2018-12-01,6053000000.0
pas_5,2018-12-01,518916000000.0
pas_6,2018-12-01,16673000000.0
pas_7,2018-12-01,2201000000.0
pas_8,2018-12-01,492000000.0
pas_9,2018-12-01,5051000000.0
pas_10,2018-12-01,5735000000.0
pas_11,2018-12-01,24738000000.0
pas_12,2018-12-01,14460000000.0
pas_13,2018-12-01,432000000.0
pas_14,2018-12-01,369000000.0
pas_15,2018-12-01,64115000000.0
pas_16,2018-12-01,52737000000.0
pas_17,2018-12-01,1601000000.0
pas_0,2019-01-01,21801000000.0
pas_1,2019-01-01,8032000000.0
pas_2,2019-01-01,15815000000.0
pas_3,2019-01-01,36922000000.0
pas_4,2019-01-01,6033000000.0
pas_5,2019-01-01,585270000000.0
pas_6,2019-01-01,15632000000.0
pas_7,2019-01-01,2613000000.0
pas_8,2019-01-01,575000000.0
pas_9,2019-01-01,11377000000.0
pas_10,2019-01-01,6981000000.0
pas_11,2019-01-01,35130000000.0
pas_12,2019-01-01,16020000000.0
pas_13,2019-01-01,566000000.0
pas_14,2019-01-01,614000000.0
pas_15,2019-01-01,58573000000.0
pas_16,2019-01-01,61366000000.0
pas_17,,2325000000.0
pas_18,2019-02-01,19229000000.0
pas_19,2019-02-01,129000000.0
pas_18,2019-03-01,17500000000.0
pas_19,2019-03-01,34000000.0
pas_18,2019-04-01,21581000000.0
pas_19,2019-04-01,
pas_18,2019-05-01,29285000000.0
pas_19,2019-05-01,75000000.0
pas_18,2019-06-01,30669000000.0
pas_19,2019-06-01,74000000.0
pas_18,2019-07-01,30287000000.0
pas_19,2019-07-01,127000000.0
pas_18,2019-08-01,33156000000.0
pas_19,2019-08-01,142000000.0
pas_18,2019-09-01,36266000000.0
pas_19,2019-09-01,223000000.0
pas_18,2019-10-01,26742000000.0
pas_19,2019-10-01,398000000.0
pas_18,2019-11-01,25111000000.0
pas_19,2019-11-01,755000000.0
pas_18,2019-12-01,25338000000.0
pas_19,2019-12-01,278000000.0
pas_18,2020-01-01,24865000000.0
pas_19,2020-01-01,114000000.0
pas_18,2020-02-01,27874000000.0
pas_19,2020-02-01,83000000.0
pas_19,2015-02-01,6374000000.0
pas_18,2015-02-01,11286000000.0
pas_19,2015-03-01,5437000000.0
pas_18,2015-03-01,13194000000.0
pas_19,2015-04-01,6703000000.0
pas_18,2015-04-01,12241000000.0
pas_19,2015-05-01,4941000000.0
pas_18,2015-05-01,8442000000.0
pas_19,2015-06-01,202000000.0
pas_18,2015-06-01,10120000000.0
pas_19,2015-07-01,6279000000.0
pas_18,2015-07-01,10294000000.0
pas_19,2015-08-01,5109000000.0
pas_18,2015-08-01,11440000000.0
pas_19,2015-09-01,6122000000.0
pas_18,2015-09-01,14277000000.0
pas_19,2015-10-01,7318000000.0
pas_18,2015-10-01,14741000000.0
pas_19,2015-11-01,7130000000.0
pas_18,2015-11-01,14630000000.0
pas_19,2015-12-01,12951000000.0
pas_18,2015-12-01,16134000000.0
pas_19,2016-01-01,12037000000.0
pas_18,2016-01-01,17766000000.0
pas_19,2016-02-01,10070000000.0
pas_18,2016-02-01,14114000000.0
pas_19,2016-03-01,9871000000.0
pas_18,2016-03-01,12725000000.0
pas_19,2016-04-01,10247000000.0
pas_18,2016-04-01,8743000000.0
pas_19,2016-05-01,9747000000.0
pas_18,2016-05-01,10855000000.0
pas_19,2016-06-01,9923000000.0
pas_18,2016-06-01,7768000000.0
pas_19,2016-07-01,4677000000.0
pas_18,2016-07-01,9383000000.0
pas_19,2016-08-01,5078000000.0
pas_18,2016-08-01,13190000000.0
pas_19,2016-09-01,4975000000.0
pas_18,2016-09-01,13013000000.0
pas_19,2016-10-01,4802000000.0
pas_18,2016-10-01,12847000000.0
pas_19,2016-11-01,4975000000.0
pas_18,2016-11-01,12187000000.0
pas_19,2016-12-01,6186000000.0
pas_18,2016-12-01,9628000000.0
pas_19,2017-01-01,4456000000.0
pas_18,2017-01-01,9473000000.0
pas_19,2017-02-01,4374000000.0
pas_18,2017-02-01,9925000000.0
pas_19,2017-03-01,4176000000.0
pas_18,2017-03-01,7826000000.0
pas_19,2017-04-01,4047000000.0
pas_18,2017-04-01,8044000000.0
pas_19,2017-05-01,4107000000.0
pas_18,2017-05-01,7454000000.0
pas_19,2017-06-01,4076000000.0
pas_18,2017-06-01,6783000000.0
pas_19,2017-07-01,4298000000.0
pas_18,2017-07-01,7894000000.0
pas_19,2017-08-01,4414000000.0
pas_18,2017-08-01,7232000000.0
pas_19,2017-09-01,4350000000.0
pas_18,2017-09-01,8342000000.0
pas_19,2017-10-01,4571000000.0
pas_18,2017-10-01,8996000000.0
pas_19,2017-11-01,4461000000.0
pas_18,2017-11-01,8127000000.0
pas_19,2017-12-01,4252000000.0
pas_18,2017-12-01,4774000000.0
pas_19,2018-01-01,4204000000.0
pas_18,2018-01-01,5334000000.0
pas_19,2018-02-01,2983000000.0
pas_18,2018-02-01,4886000000.0
pas_19,2018-03-01,138000000.0
pas_18,2018-03-01,5387000000.0
pas_19,2018-04-01,122000000.0
pas_18,2018-04-01,6611000000.0
pas_19,2018-05-01,138000000.0
pas_18,2018-05-01,5635000000.0
pas_19,2018-06-01,132000000.0
pas_18,2018-06-01,6058000000.0
pas_19,2018-07-01,184000000.0
pas_18,2018-07-01,6662000000.0
pas_19,2018-08-01,155000000.0
pas_18,2018-08-01,6214000000.0
pas_19,2018-09-01,159000000.0
pas_18,2018-09-01,14781000000.0
pas_19,2018-10-01,142000000.0
pas_18,2018-10-01,19475000000.0
pas_19,2018-11-01,270000000.0
pas_18,2018-11-01,14097000000.0
pas_18,2018-12-01,13133000000.0
pas_19,2018-12-01,228000000.0
pas_18,2019-01-01,26873000000.0
pas_19,2019-01-01,233000000.0
act_18,2010-02-01,157108724232.23666
act_18,2010-03-01,156415262996.36194
act_18,2010-04-01,159419122079.68436
act_18,2010-05-01,160811330304.09116
act_18,2010-06-01,164099980437.1181
act_18,2010-07-01,161519126998.1096
act_18,2010-08-01,160789937135.13718
act_18,2010-09-01,161774407190.64832
act_18,2010-10-01,163419453652.839
act_18,2010-11-01,172874558262.12167
act_18,2010-12-01,185817057203.27966
act_18,2011-01-01,183712943290.3942
act_18,2011-02-01,200121698310.8207
act_18,2011-03-01,200777021875.10132
act_18,2011-04-01,199718228806.3823
act_18,2011-05-01,211835310959.3308
act_18,2011-06-01,209263236834.19226
act_18,2011-07-01,
act_18,2011-08-01,198590419082.2965
act_18,2011-09-01,198329001350.00644
act_18,2011-10-01,203621507189.38434
act_18,2011-11-01,203322598330.8652
act_18,2011-12-01,203585109439.55252
act_18,2012-01-01,205482281190.81586
act_18,2012-02-01,229045894230.1428
act_18,2012-03-01,226121824202.4954
act_18,2012-04-01,225848620156.7445
act_18,2012-05-01,224940799839.6335
act_18,2012-06-01,222500101372.26276
act_18,2012-07-01,222079001435.15067
act_18,2012-08-01,229045561628.9236
act_18,2012-09-01,232443853954.6145
act_18,2012-10-01,196530131279.6964
act_18,2012-11-01,200038546633.7701
act_18,2012-12-01,201394010217.8013
act_18,2013-01-01,210807395565.7636
act_18,2013-02-01,206569334907.2881
act_18,2013-03-01,206109359824.6466
act_18,2013-04-01,192613865693.27747
act_18,2013-05-01,189832564440.23636
act_18,2013-06-01,187699092153.88226
act_18,2013-07-01,184020585036.6391
act_18,2013-08-01,184338864258.2679
act_18,2013-09-01,197034498264.56287
act_18,2013-10-01,194109533105.92764
act_18,2013-11-01,195673746790.90186
act_18,2013-12-01,198462253499.2031
act_18,2014-01-01,195466957276.3374
act_18,2014-02-01,190104636387.56412
act_18,2014-03-01,185412682775.6889
act_18,2014-04-01,190828166793.54666
act_18,2014-05-01,185346211784.1175
act_18,2014-06-01,182785319676.65646
act_18,2014-07-01,177944442717.52216
act_18,2014-08-01,174215507413.05286
act_18,2014-09-01,174155892513.38467
act_18,2014-10-01,182632130519.5724
act_18,2014-11-01,192461673597.0235
act_18,2014-12-01,194134818792.0382
act_18,2015-01-01,197768513302.28195
act_18,2015-02-01,200342561985.59845
act_18,2015-03-01,197940626877.79996
act_18,2015-04-01,203329371669.6146
act_18,2015-05-01,195271790040.80872
act_18,2015-06-01,192432362226.4045
act_18,2015-07-01,202315696917.08112
act_18,2015-08-01,203018983084.85495
act_18,2015-09-01,206748823325.57294
act_18,2015-10-01,210800224174.7998
act_18,2015-11-01,208588130423.2923
act_18,2015-12-01,208789305167.35974
act_18,2016-01-01,235672868824.6264
act_18,2016-02-01,239832879228.9563
act_18,2016-03-01,239602685377.214
act_18,2016-04-01,227986879298.41064
act_18,2016-05-01,224948724489.3291
act_18,2016-06-01,200280149289.9969
act_18,2016-07-01,194918955994.2553
act_18,2016-08-01,188710050379.56036
act_18,2016-09-01,189478206474.2516
act_18,2016-10-01,190487931502.20898
act_18,2016-11-01,193002396722.5672
act_18,2016-12-01,196500905866.32068
act_18,,199958747329.3169
act_18,2017-02-01,194671996158.60236
act_18,2017-03-01,194258151809.25247
act_18,2017-04-01,192207932972.72302
act_18,2017-05-01,196283259881.92694
act_18,2017-06-01,194971626307.5843
act_18,2017-07-01,194676753669.3014
act_18,2017-08-01,181990680093.7024
act_18,2017-09-01,188952279113.6204
act_18,2017-10-01,184595647129.8055
act_18,2017-11-01,192119292099.77615
act_18,2017-12-01,196194040668.448
act_18,2018-01-01,191590530476.5803
act_18,2018-02-01,195834553104.3815
act_18,2018-03-01,187567462914.59167
act_18,2018-04-01,191861118551.9517
act_18,2018-05-01,199626115787.2512
act_18,2018-06-01,190070604303.88388
act_18,2018-07-01,179905497370.3899
act_18,2018-08-01,180109933941.97284
act_18,2018-09-01,195817216588.5455
act_18,2018-10-01,193273498246.02255
act_18,2018-11-01,200143630974.74075
act_18,2018-12-01,204797899607.87054
act_18,2019-01-01,207532161098.7803
act_18,2019-02-01,204818865785.7548
act_18,2019-03-01,196344669015.12866
act_18,2019-04-01,198001481596.53174
act_18,2019-05-01,212802734415.374
act_18,2019-06-01,204519397240.50766
act_18,2019-07-01,203525891965.1148
act_18,2019-08-01,207976971125.91754
act_18,2019-09-01,206540345924.67734
act_18,2019-10-01,217599769756.81454
act_18,2019-11-01,225511989562.01086
act_18,2019-12-01,225008500607.99274
act_18,2020-01-01,217111268884.20694
act_18,2020-02-01,218058180092.66736
act_0,2010-02-01,4183693950506.225
act_0,2010-03-01,4111507019596.522
act_0,2010-04-01,4123390213002.128
act_0,2010-05-01,4150444219483.408
act_0,2010-06-01,4242657204693.797
act_0,2010-07-01,4244987254442.0576
act_0,2010-08-01,4195644316309.333
act_0,2010-09-01,4233967463545.8057
act_0,2010-10-01,4281989597945.4414
act_0,2010-11-01,4285045693923.167
act_0,2010-12-01,4382871747306.6914
act_0,2011-01-01,4419801748458.438
act_0,2011-02-01,4509863354368.691
act_0,2011-03-01,4492717749814.763
act_0,2011-04-01,4431439503197.746
act_0,2011-05-01,4581241283554.927
act_0,2011-06-01,4695588149432.58
act_0,2011-07-01,4780984642692.102
act_0,2011-08-01,4829363997598.793
act_0,2011-09-01,4997956859719.763
act_0,2011-10-01,5386902100963.238
act_0,2011-11-01,5358613915087.541
act_0,2011-12-01,5590363421353.343
act_0,2012-01-01,5776808813604.841
act_0,2012-02-01,5625548235629.738
act_0,2012-03-01,5496175825676.551
act_0,2012-04-01,5570859229648.782
act_0,2012-05-01,5815882472918.896
act_0,2012-06-01,5981880728831.584
act_0,2012-07-01,6089986440271.735
act_0,2012-08-01,6205254430883.543
act_0,2012-09-01,6392565290078.389
act_0,2012-10-01,6417711440409.043
act_0,2012-11-01,6548036512643.503
act_0,2012-12-01,6564625869134.35
act_0,2013-01-01,6595176712630.392
act_0,2013-02-01,6568406389027.633
act_0,2013-03-01,6573604400083.978
act_0,2013-04-01,6626263841189.409
act_0,2013-05-01,6799051290127.674
act_0,2013-06-01,6867528101981.341
act_0,2013-07-01,6994115680846.543
act_0,2013-08-01,7076802649339.796
act_0,2013-09-01,7194554631955.199
act_0,2013-10-01,7262662928438.77
act_0,2013-11-01,7343419853363.982
act_0,2013-12-01,7448212346534.433
act_0,2014-01-01,7226740573806.789
act_0,2014-02-01,7371868076692.821
act_0,2014-03-01,7334175656128.576
act_0,2014-04-01,7372982316325.459
act_0,2014-05-01,7547398801506.9795
act_0,2014-06-01,7626626443715.929
act_0,2014-07-01,7619863090885.112
act_0,2014-08-01,7833988769971.344
act_0,2014-09-01,8029243944448.781
act_0,2014-10-01,8312846052076.412
act_0,2014-11-01,8642535214699.46
act_0,2014-12-01,8996202154260.242
act_0,2015-01-01,9485378623634.867
act_0,2015-02-01,10015686594775.61
act_0,2015-03-01,9731470860550.217
act_0,2015-04-01,9510928456196.742
act_0,2015-05-01,9180884499246.2
act_0,2015-06-01,9344781546419.814
act_0,2015-07-01,9413393467605.156
act_0,2015-08-01,9586284762480.557
act_0,2015-09-01,10065474121183.922
act_0,2015-10-01,10129600273788.832
act_0,2015-11-01,9966412600040.482
act_0,2015-12-01,10094364815200.57
act_0,2016-01-01,10324314995959.0
act_0,2016-02-01,10340571463886.807
act_0,2016-03-01,10324342734792.543
act_0,2016-04-01,10060158285425.426
act_0,2016-05-01,9851772566989.477
act_0,2016-06-01,9905080105690.23
act_0,2016-06-01,9905080105690.23
act_0,2016-07-01,9833237892811.02
act_0,2016-08-01,
act_0,2016-09-01,9915591016992.627
act_0,2016-10-01,9791873497999.693
act_0,2016-11-01,9786959788254.793
act_0,2016-12-01,9881106567572.26
act_0,2017-01-01,9878387457097.414
act_0,2017-02-01,9780684486911.453
act_0,2017-03-01,9730686245938.684
act_0,2017-04-01,9867334071740.023
act_0,2017-05-01,9924895844980.133
act_0,2017-06-01,9766215478880.38
act_0,2017-07-01,9967416753356.084
act_0,2017-08-01,10043113397291.207
act_0,2017-09-01,10289679363622.482
act_0,2017-10-01,10371634180405.957
act_0,2017-11-01,10531123648765.7
act_0,2017-12-01,10607582026079.072
act_0,2018-01-01,10553932005431.064
act_0,2018-02-01,10575215173657.908
act_0,2018-03-01,10511947284336.074
act_0,2018-04-01,10867042264532.104
act_0,2018-05-01,11181236387487.184
act_0,2018-06-01,11232939937218.695
act_0,2018-07-01,11299776093118.96
act_0,2018-08-01,11288974112976.064
act_0,2018-09-01,11711336683314.73
act_0,2018-10-01,11628364825268.824
act_0,2018-11-01,11721778278563.447
act_0,2018-12-01,11800720874390.693
act_0,2019-01-01,11942684225406.855
act_0,2019-02-01,11269052074841.895
act_0,2019-03-01,11260675489814.44
act_0,2019-04-01,11270303598510.686
act_0,2019-05-01,11309593040475.545
act_0,2019-06-01,11366437306787.01
act_0,2019-07-01,11442711769641.922
act_0,2019-08-01,11472747715156.664
act_0,2019-09-01,12089517930209.88
act_0,2019-10-01,11904283550225.1
act_0,2019-11-01,11943580745134.3
act_0,2019-12-01,11757170232712.967
act_0,2020-01-01,11931390454456.902
act_0,2020-02-01,11908210266850.414
act_3,2019-01-01,934450000000.0
act_3,2018-12-01,945180000000.0
act_3,2018-11-01,968224000000.0
act_3,2018-10-01,969288000000.0
act_3,2018-09-01,1005458000000.0
